Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_5_57,VGND,li1,32.4300,27.2000,0.000027
FILLER_5_50,VGND,li1,29.9000,27.2000,0.000023
FILLER_5_31,VGND,li1,20.0100,27.2000,0.000016
FILLER_5_23,VGND,li1,16.7900,27.2000,0.000016
FILLER_5_15,VGND,li1,14.2600,27.2000,0.000016
FILLER_5_3,VGND,li1,9.6600,27.2000,0.000016
FILLER_4_177,VGND,li1,87.4000,21.7600,0.000075
FILLER_4_165,VGND,li1,84.1800,21.7600,0.000075
FILLER_4_153,VGND,li1,78.6600,21.7600,0.000075
FILLER_4_141,VGND,li1,73.1400,21.7600,0.000075
FILLER_4_139,VGND,li1,69.6900,21.7600,0.000075
FILLER_4_135,VGND,li1,68.5400,21.7600,0.000075
FILLER_4_122,VGND,li1,61.8700,21.7600,0.000071
FILLER_4_116,VGND,li1,60.2600,21.7600,0.000068
FILLER_4_104,VGND,li1,56.1200,21.7600,0.000066
FILLER_4_92,VGND,li1,50.6000,21.7600,0.000060
FILLER_4_65,VGND,li1,36.1100,21.7600,0.000040
FILLER_4_53,VGND,li1,32.6600,21.7600,0.000034
FILLER_4_41,VGND,li1,27.1400,21.7600,0.000024
FILLER_4_29,VGND,li1,21.6200,21.7600,0.000019
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000019
FILLER_4_15,VGND,li1,15.1800,21.7600,0.000019
FILLER_4_3,VGND,li1,9.6600,21.7600,0.000019
FILLER_3_181,VGND,li1,89.0100,21.7600,0.000075
FILLER_3_169,VGND,li1,86.0200,21.7600,0.000075
FILLER_3_160,VGND,li1,80.9600,21.7600,0.000075
FILLER_3_148,VGND,li1,76.3600,21.7600,0.000075
FILLER_3_123,VGND,li1,62.3300,21.7600,0.000071
FILLER_3_109,VGND,li1,56.3500,21.7600,0.000066
FILLER_3_95,VGND,li1,49.4500,21.7600,0.000058
FILLER_3_89,VGND,li1,47.8400,21.7600,0.000056
FILLER_3_77,VGND,li1,43.7000,21.7600,0.000053
FILLER_3_69,VGND,li1,38.1800,21.7600,0.000046
FILLER_3_55,VGND,li1,31.0500,21.7600,0.000030
FILLER_3_38,VGND,li1,23.2300,21.7600,0.000019
FILLER_3_27,VGND,li1,19.3200,21.7600,0.000019
FILLER_3_15,VGND,li1,15.1800,21.7600,0.000019
FILLER_3_3,VGND,li1,9.6600,21.7600,0.000019
FILLER_2_181,VGND,li1,89.0100,16.3200,0.000054
FILLER_2_177,VGND,li1,87.8600,16.3200,0.000054
FILLER_2_165,VGND,li1,84.1800,16.3200,0.000054
FILLER_2_153,VGND,li1,78.6600,16.3200,0.000054
FILLER_2_141,VGND,li1,73.1400,16.3200,0.000054
FILLER_2_137,VGND,li1,69.2300,16.3200,0.000054
FILLER_2_129,VGND,li1,66.7000,16.3200,0.000054
FILLER_2_100,VGND,li1,51.9800,16.3200,0.000046
FILLER_2_95,VGND,li1,49.6800,16.3200,0.000044
FILLER_2_88,VGND,li1,46.6900,16.3200,0.000042
FILLER_2_79,VGND,li1,42.0900,16.3200,0.000039
FILLER_2_45,VGND,li1,26.4500,16.3200,0.000022
FILLER_2_39,VGND,li1,24.8400,16.3200,0.000022
FILLER_2_35,VGND,li1,21.8500,16.3200,0.000024
FILLER_2_29,VGND,li1,20.2400,16.3200,0.000024
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000024
FILLER_2_15,VGND,li1,15.1800,16.3200,0.000024
FILLER_2_3,VGND,li1,9.6600,16.3200,0.000024
FILLER_1_181,VGND,li1,89.0100,16.3200,0.000054
FILLER_1_169,VGND,li1,86.0200,16.3200,0.000054
FILLER_1_156,VGND,li1,80.0400,16.3200,0.000054
FILLER_1_144,VGND,li1,74.5200,16.3200,0.000054
FILLER_1_132,VGND,li1,69.0000,16.3200,0.000054
FILLER_1_110,VGND,li1,56.5800,16.3200,0.000050
FILLER_1_104,VGND,li1,53.5900,16.3200,0.000048
FILLER_1_78,VGND,li1,41.8600,16.3200,0.000039
FILLER_1_60,VGND,li1,33.3500,16.3200,0.000033
FILLER_1_54,VGND,li1,30.8200,16.3200,0.000031
FILLER_1_46,VGND,li1,28.5200,16.3200,0.000026
FILLER_1_27,VGND,li1,18.6300,16.3200,0.000024
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000024
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000024
FILLER_0_181,VGND,li1,89.0100,10.8800,0.000019
FILLER_0_169,VGND,li1,86.0200,10.8800,0.000019
FILLER_0_165,VGND,li1,82.1100,10.8800,0.000019
FILLER_0_153,VGND,li1,78.6600,10.8800,0.000019
FILLER_0_141,VGND,li1,73.1400,10.8800,0.000019
FILLER_0_137,VGND,li1,69.2300,10.8800,0.000019
FILLER_0_113,VGND,li1,57.7300,10.8800,0.000019
FILLER_0_105,VGND,li1,54.5100,10.8800,0.000019
FILLER_0_98,VGND,li1,51.2900,10.8800,0.000019
FILLER_0_91,VGND,li1,48.0700,10.8800,0.000019
FILLER_0_85,VGND,li1,45.0800,10.8800,0.000019
FILLER_0_57,VGND,li1,32.4300,10.8800,0.000013
FILLER_0_47,VGND,li1,27.3700,10.8800,0.000009
FILLER_0_41,VGND,li1,25.7600,10.8800,0.000007
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000007
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000007
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000007
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000007
hold20,VGND,li1,28.0600,48.9600,0.000104
hold19,VGND,li1,26.6800,21.7600,0.000024
hold18,VGND,li1,59.8000,65.2800,0.000001
hold17,VGND,li1,26.6800,27.2000,0.000016
hold16,VGND,li1,14.2600,38.0800,0.000100
hold15,VGND,li1,86.4800,65.2800,0.000002
hold14,VGND,li1,10.5800,32.6400,0.000076
hold13,VGND,li1,50.6000,32.6400,0.000130
hold12,VGND,li1,46.0000,70.7200,0.000128
hold11,VGND,li1,14.2600,48.9600,0.000099
hold10,VGND,li1,71.7600,21.7600,0.000075
hold9,VGND,li1,40.9400,27.2000,0.000038
hold8,VGND,li1,79.5800,70.7200,0.000183
hold7,VGND,li1,37.7200,16.3200,0.000036
hold6,VGND,li1,61.6400,10.8800,0.000019
hold5,VGND,li1,30.8200,70.7200,0.000075
hold4,VGND,li1,85.5600,38.0800,0.000357
hold3,VGND,li1,44.1600,16.3200,0.000040
hold2,VGND,li1,53.8200,21.7600,0.000063
hold1,VGND,li1,45.0800,27.2000,0.000045
clkload1,VGND,li1,63.9400,32.6400,0.000132
clkload0,VGND,li1,32.6600,32.6400,0.000109
clkbuf_2_3__f_clk,VGND,li1,67.6200,54.4000,0.000303
clkbuf_2_2__f_clk,VGND,li1,65.7800,38.0800,0.000342
clkbuf_2_1__f_clk,VGND,li1,36.3400,48.9600,0.000157
clkbuf_2_0__f_clk,VGND,li1,36.3400,32.6400,0.000127
clkbuf_0_clk,VGND,li1,49.6800,43.5200,0.000211
fanout47,VGND,li1,11.5000,48.9600,0.000102
fanout46,VGND,li1,51.0600,70.7200,0.000144
fanout45,VGND,li1,8.7400,43.5200,0.000070
fanout44,VGND,li1,63.0200,21.7600,0.000073
fanout43,VGND,li1,66.7000,21.7600,0.000075
fanout42,VGND,li1,34.9600,21.7600,0.000040
fanout41,VGND,li1,54.2800,54.4000,0.000229
max_cap40,VGND,li1,52.4400,43.5200,0.000214
max_cap39,VGND,li1,54.2800,43.5200,0.000216
max_cap38,VGND,li1,45.7700,38.0800,0.000216
wire37,VGND,li1,64.6300,59.8400,0.000044
fanout36,VGND,li1,53.3600,32.6400,0.000130
fanout35,VGND,li1,15.1800,54.4000,0.000061
output34,VGND,li1,66.2400,10.8800,0.000019
output33,VGND,li1,64.4000,10.8800,0.000019
output32,VGND,li1,49.6800,10.8800,0.000019
output31,VGND,li1,34.0400,10.8800,0.000013
output30,VGND,li1,30.3600,10.8800,0.000011
output29,VGND,li1,28.5200,10.8800,0.000009
output28,VGND,li1,10.1200,38.0800,0.000102
output27,VGND,li1,86.4800,65.2800,0.000002
output26,VGND,li1,88.3200,65.2800,0.000002
output25,VGND,li1,7.8200,38.0800,0.000102
output24,VGND,li1,88.3200,70.7200,0.000183
output23,VGND,li1,88.3200,70.7200,0.000183
output22,VGND,li1,88.3200,54.4000,0.000316
output21,VGND,li1,88.3200,48.9600,0.000201
output20,VGND,li1,88.3200,43.5200,0.000236
output19,VGND,li1,88.3200,43.5200,0.000236
output18,VGND,li1,59.3400,92.4800,0.000000
output17,VGND,li1,56.1200,92.4800,0.000000
output16,VGND,li1,43.2400,92.4800,0.000000
output15,VGND,li1,46.4600,92.4800,0.000000
output14,VGND,li1,10.5800,43.5200,0.000070
output13,VGND,li1,7.8200,70.7200,0.000046
output12,VGND,li1,7.8200,65.2800,0.000000
output11,VGND,li1,7.8200,59.8400,0.000018
output10,VGND,li1,7.8200,65.2800,0.000000
output9,VGND,li1,46.4600,10.8800,0.000019
output8,VGND,li1,35.8800,10.8800,0.000015
output7,VGND,li1,52.9000,10.8800,0.000019
output6,VGND,li1,43.2400,16.3200,0.000040
output5,VGND,li1,56.1200,10.8800,0.000019
output4,VGND,li1,58.8800,10.8800,0.000019
output3,VGND,li1,7.8200,54.4000,0.000062
input2,VGND,li1,88.5500,21.7600,0.000075
input1,VGND,li1,7.5900,70.7200,0.000046
TAP_TAPCELL_ROW_30_160,VGND,li1,83.0300,92.7710,0.000000
TAP_TAPCELL_ROW_30_159,VGND,li1,70.1500,92.7710,0.000000
TAP_TAPCELL_ROW_30_158,VGND,li1,57.2700,92.7710,0.000000
TAP_TAPCELL_ROW_30_157,VGND,li1,44.3900,92.7710,0.000000
TAP_TAPCELL_ROW_30_156,VGND,li1,31.5100,92.7710,0.000000
TAP_TAPCELL_ROW_30_155,VGND,li1,18.6300,92.7710,0.000000
TAP_TAPCELL_ROW_29_154,VGND,li1,83.0300,92.1880,0.000000
TAP_TAPCELL_ROW_29_153,VGND,li1,57.2700,92.1880,0.000000
TAP_TAPCELL_ROW_29_152,VGND,li1,31.5100,92.1880,0.000000
TAP_TAPCELL_ROW_28_151,VGND,li1,70.1500,87.3310,0.000000
TAP_TAPCELL_ROW_28_150,VGND,li1,44.3900,87.3310,0.000000
TAP_TAPCELL_ROW_28_149,VGND,li1,18.6300,87.3310,0.000000
TAP_TAPCELL_ROW_27_148,VGND,li1,83.0300,86.7480,0.000000
TAP_TAPCELL_ROW_27_147,VGND,li1,57.2700,86.7480,0.000000
TAP_TAPCELL_ROW_27_146,VGND,li1,31.5100,86.7480,0.000000
TAP_TAPCELL_ROW_26_145,VGND,li1,70.1500,81.8910,0.000000
TAP_TAPCELL_ROW_26_144,VGND,li1,44.3900,81.8910,0.000000
TAP_TAPCELL_ROW_26_143,VGND,li1,18.6300,81.8910,0.000000
TAP_TAPCELL_ROW_25_142,VGND,li1,83.0300,81.3080,0.000000
TAP_TAPCELL_ROW_25_141,VGND,li1,57.2700,81.3080,0.000000
TAP_TAPCELL_ROW_25_140,VGND,li1,31.5100,81.3080,0.000000
TAP_TAPCELL_ROW_24_139,VGND,li1,70.1500,76.4510,0.000000
TAP_TAPCELL_ROW_24_138,VGND,li1,44.3900,76.4510,0.000000
TAP_TAPCELL_ROW_24_137,VGND,li1,18.6300,76.4510,0.000000
TAP_TAPCELL_ROW_23_136,VGND,li1,83.0300,75.8680,0.000000
TAP_TAPCELL_ROW_23_135,VGND,li1,57.2700,75.8680,0.000000
TAP_TAPCELL_ROW_23_134,VGND,li1,31.5100,75.8680,0.000000
TAP_TAPCELL_ROW_22_133,VGND,li1,70.1500,71.0110,0.000178
TAP_TAPCELL_ROW_22_132,VGND,li1,44.3900,71.0110,0.000122
TAP_TAPCELL_ROW_22_131,VGND,li1,18.6300,71.0110,0.000045
TAP_TAPCELL_ROW_21_130,VGND,li1,83.0300,70.4280,0.000183
TAP_TAPCELL_ROW_21_129,VGND,li1,57.2700,70.4280,0.000157
TAP_TAPCELL_ROW_21_128,VGND,li1,31.5100,70.4280,0.000075
TAP_TAPCELL_ROW_20_127,VGND,li1,70.1500,65.5710,0.000002
TAP_TAPCELL_ROW_20_126,VGND,li1,44.3900,65.5710,0.000001
TAP_TAPCELL_ROW_20_125,VGND,li1,18.6300,65.5710,0.000000
TAP_TAPCELL_ROW_19_124,VGND,li1,83.0300,64.9880,0.000002
TAP_TAPCELL_ROW_19_123,VGND,li1,57.2700,64.9880,0.000001
TAP_TAPCELL_ROW_19_122,VGND,li1,31.5100,64.9880,0.000001
TAP_TAPCELL_ROW_18_121,VGND,li1,70.1500,60.1310,0.000048
TAP_TAPCELL_ROW_18_120,VGND,li1,44.3900,60.1310,0.000029
TAP_TAPCELL_ROW_18_119,VGND,li1,18.6300,60.1310,0.000018
TAP_TAPCELL_ROW_17_118,VGND,li1,83.0300,59.5480,0.000057
TAP_TAPCELL_ROW_17_117,VGND,li1,57.2700,59.5480,0.000038
TAP_TAPCELL_ROW_17_116,VGND,li1,31.5100,59.5480,0.000019
TAP_TAPCELL_ROW_16_115,VGND,li1,70.1500,54.6910,0.000304
TAP_TAPCELL_ROW_16_114,VGND,li1,44.3900,54.6910,0.000164
TAP_TAPCELL_ROW_16_113,VGND,li1,18.6300,54.6910,0.000060
TAP_TAPCELL_ROW_15_112,VGND,li1,83.0300,54.1080,0.000314
TAP_TAPCELL_ROW_15_111,VGND,li1,57.2700,54.1080,0.000240
TAP_TAPCELL_ROW_15_110,VGND,li1,31.5100,54.1080,0.000094
TAP_TAPCELL_ROW_14_109,VGND,li1,70.1500,49.2510,0.000191
TAP_TAPCELL_ROW_14_108,VGND,li1,44.3900,49.2510,0.000170
TAP_TAPCELL_ROW_14_107,VGND,li1,18.6300,49.2510,0.000095
TAP_TAPCELL_ROW_13_106,VGND,li1,83.0300,48.6680,0.000201
TAP_TAPCELL_ROW_13_105,VGND,li1,57.2700,48.6680,0.000182
TAP_TAPCELL_ROW_13_104,VGND,li1,31.5100,48.6680,0.000123
TAP_TAPCELL_ROW_12_103,VGND,li1,70.1500,43.8110,0.000226
TAP_TAPCELL_ROW_12_102,VGND,li1,44.3900,43.8110,0.000185
TAP_TAPCELL_ROW_12_101,VGND,li1,18.6300,43.8110,0.000068
TAP_TAPCELL_ROW_11_100,VGND,li1,83.0300,43.2280,0.000236
TAP_TAPCELL_ROW_11_99,VGND,li1,57.2700,43.2280,0.000217
TAP_TAPCELL_ROW_11_98,VGND,li1,31.5100,43.2280,0.000103
TAP_TAPCELL_ROW_10_97,VGND,li1,70.1500,38.3710,0.000349
TAP_TAPCELL_ROW_10_96,VGND,li1,44.3900,38.3710,0.000204
TAP_TAPCELL_ROW_10_95,VGND,li1,18.6300,38.3710,0.000097
TAP_TAPCELL_ROW_9_94,VGND,li1,83.0300,37.7880,0.000357
TAP_TAPCELL_ROW_9_93,VGND,li1,57.2700,37.7880,0.000291
TAP_TAPCELL_ROW_9_92,VGND,li1,31.5100,37.7880,0.000124
TAP_TAPCELL_ROW_8_91,VGND,li1,70.1500,32.9310,0.000132
TAP_TAPCELL_ROW_8_90,VGND,li1,44.3900,32.9310,0.000129
TAP_TAPCELL_ROW_8_89,VGND,li1,18.6300,32.9310,0.000071
TAP_TAPCELL_ROW_7_88,VGND,li1,83.0300,32.3480,0.000132
TAP_TAPCELL_ROW_7_87,VGND,li1,57.2700,32.3480,0.000131
TAP_TAPCELL_ROW_7_86,VGND,li1,31.5100,32.3480,0.000093
TAP_TAPCELL_ROW_6_85,VGND,li1,70.1500,27.4910,0.000065
TAP_TAPCELL_ROW_6_84,VGND,li1,44.3900,27.4910,0.000045
TAP_TAPCELL_ROW_6_83,VGND,li1,18.6300,27.4910,0.000016
TAP_TAPCELL_ROW_5_82,VGND,li1,83.0300,26.9080,0.000065
TAP_TAPCELL_ROW_5_81,VGND,li1,57.2700,26.9080,0.000059
TAP_TAPCELL_ROW_5_80,VGND,li1,31.5100,26.9080,0.000023
TAP_TAPCELL_ROW_4_79,VGND,li1,70.1500,22.0510,0.000075
TAP_TAPCELL_ROW_4_78,VGND,li1,44.3900,22.0510,0.000053
TAP_TAPCELL_ROW_4_77,VGND,li1,18.6300,22.0510,0.000019
TAP_TAPCELL_ROW_3_76,VGND,li1,83.0300,21.4680,0.000075
TAP_TAPCELL_ROW_3_75,VGND,li1,57.2700,21.4680,0.000066
TAP_TAPCELL_ROW_3_74,VGND,li1,31.5100,21.4680,0.000034
TAP_TAPCELL_ROW_2_73,VGND,li1,70.1500,16.6110,0.000054
TAP_TAPCELL_ROW_2_72,VGND,li1,44.3900,16.6110,0.000040
TAP_TAPCELL_ROW_2_71,VGND,li1,18.6300,16.6110,0.000024
TAP_TAPCELL_ROW_1_70,VGND,li1,83.0300,16.0280,0.000054
TAP_TAPCELL_ROW_1_69,VGND,li1,57.2700,16.0280,0.000050
TAP_TAPCELL_ROW_1_68,VGND,li1,31.5100,16.0280,0.000031
TAP_TAPCELL_ROW_0_67,VGND,li1,83.0300,11.1710,0.000019
TAP_TAPCELL_ROW_0_66,VGND,li1,70.1500,11.1710,0.000019
TAP_TAPCELL_ROW_0_65,VGND,li1,57.2700,11.1710,0.000019
TAP_TAPCELL_ROW_0_64,VGND,li1,44.3900,11.1710,0.000019
TAP_TAPCELL_ROW_0_63,VGND,li1,31.5100,11.1710,0.000011
TAP_TAPCELL_ROW_0_62,VGND,li1,18.6300,11.1710,0.000007
PHY_EDGE_ROW_30_Left_61,VGND,li1,6.2100,92.4800,0.000000
PHY_EDGE_ROW_29_Left_60,VGND,li1,6.2100,92.4800,0.000000
PHY_EDGE_ROW_28_Left_59,VGND,li1,6.2100,87.0400,0.000000
PHY_EDGE_ROW_27_Left_58,VGND,li1,6.2100,87.0400,0.000000
PHY_EDGE_ROW_26_Left_57,VGND,li1,6.2100,81.6000,0.000000
PHY_EDGE_ROW_25_Left_56,VGND,li1,6.2100,81.6000,0.000000
PHY_EDGE_ROW_24_Left_55,VGND,li1,6.2100,76.1600,0.000000
PHY_EDGE_ROW_23_Left_54,VGND,li1,6.2100,76.1600,0.000000
PHY_EDGE_ROW_22_Left_53,VGND,li1,6.2100,70.7200,0.000046
PHY_EDGE_ROW_21_Left_52,VGND,li1,6.2100,70.7200,0.000046
PHY_EDGE_ROW_20_Left_51,VGND,li1,6.2100,65.2800,0.000000
PHY_EDGE_ROW_19_Left_50,VGND,li1,6.2100,65.2800,0.000000
PHY_EDGE_ROW_18_Left_49,VGND,li1,6.2100,59.8400,0.000018
PHY_EDGE_ROW_17_Left_48,VGND,li1,6.2100,59.8400,0.000018
PHY_EDGE_ROW_16_Left_47,VGND,li1,6.2100,54.4000,0.000062
PHY_EDGE_ROW_15_Left_46,VGND,li1,6.2100,54.4000,0.000062
PHY_EDGE_ROW_14_Left_45,VGND,li1,6.2100,48.9600,0.000102
PHY_EDGE_ROW_13_Left_44,VGND,li1,6.2100,48.9600,0.000102
PHY_EDGE_ROW_12_Left_43,VGND,li1,6.2100,43.5200,0.000070
PHY_EDGE_ROW_11_Left_42,VGND,li1,6.2100,43.5200,0.000070
PHY_EDGE_ROW_10_Left_41,VGND,li1,6.2100,38.0800,0.000102
PHY_EDGE_ROW_9_Left_40,VGND,li1,6.2100,38.0800,0.000102
PHY_EDGE_ROW_8_Left_39,VGND,li1,6.2100,32.6400,0.000076
PHY_EDGE_ROW_7_Left_38,VGND,li1,6.2100,32.6400,0.000076
PHY_EDGE_ROW_6_Left_37,VGND,li1,6.2100,27.2000,0.000016
PHY_EDGE_ROW_5_Left_36,VGND,li1,6.2100,27.2000,0.000016
PHY_EDGE_ROW_4_Left_35,VGND,li1,6.2100,21.7600,0.000019
PHY_EDGE_ROW_3_Left_34,VGND,li1,6.2100,21.7600,0.000019
PHY_EDGE_ROW_2_Left_33,VGND,li1,6.2100,16.3200,0.000024
PHY_EDGE_ROW_1_Left_32,VGND,li1,6.2100,16.3200,0.000024
PHY_EDGE_ROW_0_Left_31,VGND,li1,6.2100,10.8800,0.000007
PHY_EDGE_ROW_30_Right_30,VGND,li1,89.9300,92.4800,0.000000
PHY_EDGE_ROW_29_Right_29,VGND,li1,89.9300,92.4800,0.000000
PHY_EDGE_ROW_28_Right_28,VGND,li1,89.9300,87.0400,0.000000
PHY_EDGE_ROW_27_Right_27,VGND,li1,89.9300,87.0400,0.000000
PHY_EDGE_ROW_26_Right_26,VGND,li1,89.9300,81.6000,0.000000
PHY_EDGE_ROW_25_Right_25,VGND,li1,89.9300,81.6000,0.000000
PHY_EDGE_ROW_24_Right_24,VGND,li1,89.9300,76.1600,0.000000
PHY_EDGE_ROW_23_Right_23,VGND,li1,89.9300,76.1600,0.000000
PHY_EDGE_ROW_22_Right_22,VGND,li1,89.9300,70.7200,0.000183
PHY_EDGE_ROW_21_Right_21,VGND,li1,89.9300,70.7200,0.000183
PHY_EDGE_ROW_20_Right_20,VGND,li1,89.9300,65.2800,0.000002
PHY_EDGE_ROW_19_Right_19,VGND,li1,89.9300,65.2800,0.000002
PHY_EDGE_ROW_18_Right_18,VGND,li1,89.9300,59.8400,0.000057
PHY_EDGE_ROW_17_Right_17,VGND,li1,89.9300,59.8400,0.000057
PHY_EDGE_ROW_16_Right_16,VGND,li1,89.9300,54.4000,0.000316
PHY_EDGE_ROW_15_Right_15,VGND,li1,89.9300,54.4000,0.000316
PHY_EDGE_ROW_14_Right_14,VGND,li1,89.9300,48.9600,0.000201
PHY_EDGE_ROW_13_Right_13,VGND,li1,89.9300,48.9600,0.000201
PHY_EDGE_ROW_12_Right_12,VGND,li1,89.9300,43.5200,0.000236
PHY_EDGE_ROW_11_Right_11,VGND,li1,89.9300,43.5200,0.000236
PHY_EDGE_ROW_10_Right_10,VGND,li1,89.9300,38.0800,0.000357
PHY_EDGE_ROW_9_Right_9,VGND,li1,89.9300,38.0800,0.000357
PHY_EDGE_ROW_8_Right_8,VGND,li1,89.9300,32.6400,0.000132
PHY_EDGE_ROW_7_Right_7,VGND,li1,89.9300,32.6400,0.000132
PHY_EDGE_ROW_6_Right_6,VGND,li1,89.9300,27.2000,0.000065
PHY_EDGE_ROW_5_Right_5,VGND,li1,89.9300,27.2000,0.000065
PHY_EDGE_ROW_4_Right_4,VGND,li1,89.9300,21.7600,0.000075
PHY_EDGE_ROW_3_Right_3,VGND,li1,89.9300,21.7600,0.000075
PHY_EDGE_ROW_2_Right_2,VGND,li1,89.9300,16.3200,0.000054
PHY_EDGE_ROW_1_Right_1,VGND,li1,89.9300,16.3200,0.000054
PHY_EDGE_ROW_0_Right_0,VGND,li1,89.9300,10.8800,0.000019
_367_,VGND,li1,85.5600,54.4000,0.000316
_366_,VGND,li1,84.6400,59.8400,0.000057
_365_,VGND,li1,77.7400,70.7200,0.000183
_364_,VGND,li1,70.3800,70.7200,0.000178
_363_,VGND,li1,84.6400,48.9600,0.000201
_362_,VGND,li1,83.2600,43.5200,0.000236
_361_,VGND,li1,79.8100,38.0800,0.000357
_360_,VGND,li1,74.2900,38.0800,0.000353
_359_,VGND,li1,61.1800,70.7200,0.000164
_358_,VGND,li1,53.3600,70.7200,0.000150
_357_,VGND,li1,40.4800,70.7200,0.000111
_356_,VGND,li1,48.3000,48.9600,0.000175
_355_,VGND,li1,27.6000,70.7200,0.000058
_354_,VGND,li1,21.6200,59.8400,0.000018
_353_,VGND,li1,22.5400,48.9600,0.000089
_352_,VGND,li1,30.5900,38.0800,0.000124
_351_,VGND,li1,40.4800,21.7600,0.000049
_350_,VGND,li1,35.4200,27.2000,0.000031
_349_,VGND,li1,51.9800,27.2000,0.000056
_348_,VGND,li1,39.5600,38.0800,0.000185
_347_,VGND,li1,49.6800,16.3200,0.000044
_346_,VGND,li1,62.5600,16.3200,0.000054
_345_,VGND,li1,66.2400,21.7600,0.000074
_344_,VGND,li1,64.8600,27.2000,0.000065
_343_,VGND,li1,40.4800,10.8800,0.000019
_342_,VGND,li1,32.2000,16.3200,0.000031
_341_,VGND,li1,23.0000,16.3200,0.000024
_340_,VGND,li1,26.6800,27.2000,0.000016
_339_,VGND,li1,11.5000,32.6400,0.000076
_338_,VGND,li1,24.3800,38.0800,0.000091
_337_,VGND,li1,12.4200,38.0800,0.000102
_336_,VGND,li1,13.1100,48.9600,0.000102
_335_,VGND,li1,39.7900,27.2000,0.000038
_334_,VGND,li1,56.3500,16.3200,0.000050
_333_,VGND,li1,54.9700,16.3200,0.000048
_332_,VGND,li1,60.9500,21.7600,0.000071
_331_,VGND,li1,53.1300,38.0800,0.000266
_330_,VGND,li1,37.4900,16.3200,0.000036
_329_,VGND,li1,40.7100,16.3200,0.000039
_328_,VGND,li1,22.7700,38.0800,0.000091
_327_,VGND,li1,16.3300,32.6400,0.000072
_326_,VGND,li1,17.2500,38.0800,0.000097
_325_,VGND,li1,29.2100,38.0800,0.000109
_324_,VGND,li1,55.8900,43.5200,0.000216
_323_,VGND,li1,13.1100,32.6400,0.000074
_322_,VGND,li1,32.4300,16.3200,0.000031
_321_,VGND,li1,45.3100,16.3200,0.000042
_320_,VGND,li1,64.1700,16.3200,0.000054
_319_,VGND,li1,67.8500,10.8800,0.000019
_318_,VGND,li1,50.8300,16.3200,0.000046
_317_,VGND,li1,43.4700,27.2000,0.000041
_316_,VGND,li1,22.3100,59.8400,0.000016
_315_,VGND,li1,34.2700,70.7200,0.000082
_314_,VGND,li1,41.6300,48.9600,0.000165
_313_,VGND,li1,58.1900,65.2800,0.000001
_312_,VGND,li1,78.8900,38.0800,0.000357
_311_,VGND,li1,68.7700,48.9600,0.000191
_310_,VGND,li1,74.2900,70.7200,0.000181
_309_,VGND,li1,81.1900,65.2800,0.000002
_308_,VGND,li1,84.6400,59.8400,0.000057
_307_,VGND,li1,79.5800,65.2800,0.000002
_306_,VGND,li1,78.2000,54.4000,0.000311
_305_,VGND,li1,81.8800,59.8400,0.000055
_304_,VGND,li1,73.1400,65.2800,0.000002
_303_,VGND,li1,74.7500,65.2800,0.000002
_302_,VGND,li1,65.5500,59.8400,0.000044
_301_,VGND,li1,68.3100,65.2800,0.000001
_300_,VGND,li1,65.0900,65.2800,0.000001
_299_,VGND,li1,71.7600,59.8400,0.000048
_298_,VGND,li1,66.7000,48.9600,0.000190
_297_,VGND,li1,61.1800,54.4000,0.000269
_296_,VGND,li1,73.3700,54.4000,0.000307
_295_,VGND,li1,63.2500,43.5200,0.000222
_294_,VGND,li1,63.9400,54.4000,0.000284
_293_,VGND,li1,74.2900,54.4000,0.000307
_292_,VGND,li1,75.6700,48.9600,0.000196
_291_,VGND,li1,61.6400,48.9600,0.000186
_290_,VGND,li1,64.6300,48.9600,0.000188
_289_,VGND,li1,74.5200,43.5200,0.000229
_288_,VGND,li1,73.1400,38.0800,0.000353
_287_,VGND,li1,74.9800,38.0800,0.000355
_286_,VGND,li1,73.1400,43.5200,0.000229
_285_,VGND,li1,65.0900,38.0800,0.000330
_284_,VGND,li1,66.9300,48.9600,0.000190
_283_,VGND,li1,62.1000,38.0800,0.000311
_282_,VGND,li1,54.7400,65.2800,0.000001
_281_,VGND,li1,64.1700,48.9600,0.000188
_280_,VGND,li1,59.5700,48.9600,0.000184
_279_,VGND,li1,54.2800,48.9600,0.000180
_278_,VGND,li1,51.7500,65.2800,0.000001
_277_,VGND,li1,47.6100,65.2800,0.000001
_276_,VGND,li1,46.2300,65.2800,0.000001
_275_,VGND,li1,52.9000,59.8400,0.000035
_274_,VGND,li1,40.7100,65.2800,0.000001
_273_,VGND,li1,37.2600,59.8400,0.000023
_272_,VGND,li1,38.4100,65.2800,0.000001
_271_,VGND,li1,39.1000,48.9600,0.000162
_270_,VGND,li1,41.6300,48.9600,0.000165
_269_,VGND,li1,32.6600,70.7200,0.000082
_268_,VGND,li1,34.5000,65.2800,0.000001
_267_,VGND,li1,33.8100,54.4000,0.000110
