Instance,Terminal,Layer,X location,Y location,Voltage
_300_,VPWR,li1,65.0900,62.5600,1.799960
_299_,VPWR,li1,71.7600,62.5600,1.799956
_298_,VPWR,li1,66.7000,51.6800,1.799644
_297_,VPWR,li1,61.1800,57.1200,1.799955
_296_,VPWR,li1,73.3700,51.6800,1.799640
_295_,VPWR,li1,63.2500,46.2400,1.799830
_294_,VPWR,li1,63.9400,57.1200,1.799953
_293_,VPWR,li1,74.2900,57.1200,1.799945
_292_,VPWR,li1,75.6700,51.6800,1.799638
_291_,VPWR,li1,61.6400,46.2400,1.799832
_290_,VPWR,li1,64.6300,51.6800,1.799656
_289_,VPWR,li1,74.5200,46.2400,1.799822
_288_,VPWR,li1,73.1400,40.8000,1.799708
_287_,VPWR,li1,74.9800,40.8000,1.799707
_286_,VPWR,li1,73.1400,40.8000,1.799708
_285_,VPWR,li1,65.0900,40.8000,1.799714
_284_,VPWR,li1,66.9300,46.2400,1.799827
_283_,VPWR,li1,62.1000,40.8000,1.799717
_282_,VPWR,li1,54.7400,62.5600,1.799968
_281_,VPWR,li1,64.1700,46.2400,1.799830
_280_,VPWR,li1,59.5700,51.6800,1.799684
_279_,VPWR,li1,54.2800,46.2400,1.799837
_278_,VPWR,li1,51.7500,68.0000,1.799875
_277_,VPWR,li1,47.6100,62.5600,1.799972
_276_,VPWR,li1,46.2300,68.0000,1.799884
_275_,VPWR,li1,52.9000,57.1200,1.799961
_274_,VPWR,li1,40.7100,62.5600,1.799977
_273_,VPWR,li1,37.2600,62.5600,1.799980
_272_,VPWR,li1,38.4100,62.5600,1.799980
_271_,VPWR,li1,39.1000,51.6800,1.799807
_270_,VPWR,li1,41.6300,46.2400,1.799847
_269_,VPWR,li1,32.6600,68.0000,1.799925
_268_,VPWR,li1,34.5000,68.0000,1.799917
_267_,VPWR,li1,33.8100,51.6800,1.799841
_266_,VPWR,li1,36.1100,51.6800,1.799826
_265_,VPWR,li1,22.5400,57.1200,1.799985
_264_,VPWR,li1,35.1900,62.5600,1.799981
_263_,VPWR,li1,32.8900,62.5600,1.799983
_262_,VPWR,li1,25.0700,57.1200,1.799982
_261_,VPWR,li1,20.7000,46.2400,1.799939
_260_,VPWR,li1,27.8300,57.1200,1.799981
_259_,VPWR,li1,28.7500,51.6800,1.799882
_258_,VPWR,li1,31.5100,51.6800,1.799862
_257_,VPWR,li1,31.9700,46.2400,1.799877
_256_,VPWR,li1,29.2100,46.2400,1.799890
_255_,VPWR,li1,29.2100,46.2400,1.799890
_254_,VPWR,li1,35.4200,24.4800,1.799974
_253_,VPWR,li1,42.0900,46.2400,1.799847
_252_,VPWR,li1,34.9600,57.1200,1.799976
_251_,VPWR,li1,57.0400,57.1200,1.799959
_250_,VPWR,li1,31.0500,29.9200,1.799843
_249_,VPWR,li1,33.8100,24.4800,1.799977
_248_,VPWR,li1,42.0900,24.4800,1.799969
_247_,VPWR,li1,37.4900,24.4800,1.799972
_246_,VPWR,li1,54.9700,29.9200,1.799780
_245_,VPWR,li1,53.5900,35.3600,1.799750
_244_,VPWR,li1,58.8800,35.3600,1.799724
_243_,VPWR,li1,52.4400,35.3600,1.799750
_242_,VPWR,li1,51.2900,35.3600,1.799764
_241_,VPWR,li1,47.6100,29.9200,1.799788
_240_,VPWR,li1,39.5600,40.8000,1.799781
_239_,VPWR,li1,38.8700,35.3600,1.799824
_238_,VPWR,li1,37.7200,40.8000,1.799805
_237_,VPWR,li1,48.3000,19.0400,1.799953
_236_,VPWR,li1,46.9200,29.9200,1.799788
_235_,VPWR,li1,56.3500,40.8000,1.799721
_234_,VPWR,li1,61.1800,19.0400,1.799942
_233_,VPWR,li1,58.1900,13.6000,1.799937
_232_,VPWR,li1,50.8300,19.0400,1.799951
_231_,VPWR,li1,64.8600,24.4800,1.799962
_230_,VPWR,li1,62.7900,19.0400,1.799941
_229_,VPWR,li1,58.6500,19.0400,1.799944
_228_,VPWR,li1,60.4900,29.9200,1.799775
_227_,VPWR,li1,61.8700,24.4800,1.799963
_226_,VPWR,li1,61.6400,35.3600,1.799700
_225_,VPWR,li1,58.4200,35.3600,1.799724
_224_,VPWR,li1,58.6500,29.9200,1.799776
_223_,VPWR,li1,40.0200,19.0400,1.799958
_222_,VPWR,li1,46.2300,24.4800,1.799967
_221_,VPWR,li1,48.3000,46.2400,1.799842
_220_,VPWR,li1,27.6000,19.0400,1.799973
_219_,VPWR,li1,36.5700,19.0400,1.799962
_218_,VPWR,li1,32.8900,19.0400,1.799965
_217_,VPWR,li1,22.7700,19.0400,1.799979
_216_,VPWR,li1,24.1500,19.0400,1.799979
_215_,VPWR,li1,29.6700,19.0400,1.799968
_214_,VPWR,li1,21.8500,19.0400,1.799983
_213_,VPWR,li1,20.9300,24.4800,1.799989
_212_,VPWR,li1,23.2300,24.4800,1.799987
_211_,VPWR,li1,21.3900,29.9200,1.799915
_210_,VPWR,li1,18.6300,24.4800,1.799989
_209_,VPWR,li1,10.1200,29.9200,1.799908
_208_,VPWR,li1,15.4100,29.9200,1.799911
_207_,VPWR,li1,22.3100,35.3600,1.799927
_206_,VPWR,li1,23.6900,35.3600,1.799914
_205_,VPWR,li1,12.6500,29.9200,1.799908
_204_,VPWR,li1,20.0100,35.3600,1.799927
_203_,VPWR,li1,11.7300,35.3600,1.799926
_202_,VPWR,li1,17.7100,35.3600,1.799926
_201_,VPWR,li1,8.0500,35.3600,1.799925
_200_,VPWR,li1,8.5100,51.6800,1.799905
_199_,VPWR,li1,17.7100,46.2400,1.799939
_198_,VPWR,li1,59.8000,57.1200,1.799956
_197_,VPWR,li1,9.6600,46.2400,1.799937
_196_,VPWR,li1,46.6900,57.1200,1.799966
_195_,VPWR,li1,57.9600,62.5600,1.799966
_194_,VPWR,li1,60.0300,62.5600,1.799963
_193_,VPWR,li1,54.2800,51.6800,1.799714
_192_,VPWR,li1,48.9900,46.2400,1.799842
_191_,VPWR,li1,48.9900,68.0000,1.799880
_190_,VPWR,li1,48.9900,68.0000,1.799880
_189_,VPWR,li1,46.2300,62.5600,1.799974
_188_,VPWR,li1,47.3800,57.1200,1.799966
_187_,VPWR,li1,50.6000,57.1200,1.799964
_186_,VPWR,li1,48.9900,57.1200,1.799964
_185_,VPWR,li1,42.0900,57.1200,1.799970
_184_,VPWR,li1,33.3500,57.1200,1.799976
_183_,VPWR,li1,43.9300,57.1200,1.799969
_182_,VPWR,li1,28.9800,62.5600,1.799987
_181_,VPWR,li1,33.1200,62.5600,1.799983
_180_,VPWR,li1,26.9100,57.1200,1.799981
_179_,VPWR,li1,59.1100,40.8000,1.799720
_178_,VPWR,li1,57.7300,51.6800,1.799704
_177_,VPWR,li1,78.8900,46.2400,1.799819
_176_,VPWR,li1,71.7600,46.2400,1.799824
_175_,VPWR,li1,73.8300,46.2400,1.799822
_174_,VPWR,li1,77.0500,57.1200,1.799943
_173_,VPWR,li1,76.1300,62.5600,1.799952
_172_,VPWR,li1,74.2900,62.5600,1.799953
_171_,VPWR,li1,48.7600,40.8000,1.799727
_170_,VPWR,li1,49.9100,35.3600,1.799764
_169_,VPWR,li1,43.7000,29.9200,1.799792
_168_,VPWR,li1,48.5300,35.3600,1.799774
